codigoinstitucion,nombreinstitucion,codigodepartinstitucion,nombredepartinstitucion,codigomunicipioinstitucion,nombremunicipioinstitucion,codigoorigeninstitucional,nombreorigeninstitucional,codigocaracteracademico,nombrecaracteracademico,codigoprograma,nombreprograma,codigodepartprograma,nombredepartprograma,codigomunicipioprograma,nombremunicipioprograma,codigoestadoprograma,nombreestadoprograma,cantidadcreditos,fechaacreditacion,codigoareaconocimiento,nombreareaconocimiento,codigometodologia,nombremetodologia,codigonbc,nombrenbc,codigonivelformacion,nombrenivelformacion,codigonivelacademico,nombrenivelacademico,codigoperiodicidad,nombreperiodicidad,cantidadperiodos,numeroresolucionacreditacion,codigotipoacreditacion,nombretipoacreditacion,aniosacreditados,nombretituloobtenido,fechacreacion,genero,departamento_origen,estrato_socioeconomico,tipo_colegio,programa_academico,edad,puntaje_saber11,promedio_acumulado,materias_reprobadas,ingreso_familiar,desertor_predicho,probabilidad_desercion
1104,UNIVERSIDAD NACIONAL DE COLOMBIA,76,Valle del Cauca,76520,Palmira,1,Oficial,4,Universidad,76,Valle del Cauca,76,Valle del Cauca,76520,Palmira,1,Activo,52,28/09/2020,8,Ingeniería arquitectura urbanismo y afines,1,Presencial,820,Ingeniería ambiental sanitaria y afines,2,Maestría,2,Posgrado,2,Semestral,4,18037,2,Registro calificado,7,MAGÍSTER EN INGENIERÍA - INGENIERÍA AMBIENTAL,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1104,UNIVERSIDAD NACIONAL DE COLOMBIA,76,Valle del Cauca,76520,Palmira,1,Oficial,4,Universidad,76,Valle del Cauca,76,Valle del Cauca,76520,Palmira,1,Activo,NA,12/06/2019,1,Agronomía veterinaria y afines,1,Presencial,12,Zootecnia,6,Universitaria,1,Pregrado,2,Semestral,10,6081,3,Acreditación de alta calidad,8,ZOOTECNISTA,30/09/2015,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,NA,25/05/2015,3,Ciencias de la educación,1,Presencial,313,Educación,3,Doctorado,2,Posgrado,1,Anual,3,7299,4,n/a,NA,DOCTOR EN EDUCACION,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,81,12/06/2019,3,Ciencias de la educación,1,Presencial,313,Educación,3,Doctorado,2,Posgrado,1,Anual,4,6082,3,Acreditación de alta calidad,10,DOCTOR EN EDUCACION,24/11/2017,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,32,28/06/2019,3,Ciencias de la educación,1,Presencial,313,Educación,1,Especialización universitaria,2,Posgrado,2,Semestral,2,6748,2,Registro calificado,7,ESPECIALISTA EN DOCENCIA DEL ESPAÑOL COMO LENGUA PROPIA,21/06/2000,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,NA,22/12/2016,6,Economía administración contaduría y afines,1,Presencial,69,Administración,1,Especialización universitaria,2,Posgrado,2,Semestral,3,23755,4,n/a,NA,ESPECIALISTA EN ADMINISTRACION DE LA EDUCACION FISICAEL DEPORTEY LA RECREACION,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,36,12/03/2018,6,Economía administración contaduría y afines,1,Presencial,69,Administración,1,Especialización universitaria,2,Posgrado,2,Semestral,3,3990,4,n/a,NA,ESP. EN ADMINISTRACIÓN DE LA EDUC.FÍSICA EL DEP.,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,23,11/09/2019,3,Ciencias de la educación,1,Presencial,313,Educación,1,Especialización universitaria,2,Posgrado,2,Semestral,2,9701,2,Registro calificado,7,ESPECIALISTA EN DOCENCIA DE LAS CIENCIAS PARA EL NIVEL BASICO,10/10/2016,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,32,17/07/2020,3,Ciencias de la educación,3,Virtual,313,Educación,1,Especialización universitaria,2,Posgrado,2,Semestral,3,13210,4,n/a,NA,ESPECIALISTA EN EDUCACION ESPECIAL CON ENFASIS EN COMUNICACION AUMENTATIVA Y ALTERNATIVA,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,32,27/05/2015,3,Ciencias de la educación,1,Presencial,313,Educación,1,Especialización universitaria,2,Posgrado,2,Semestral,2,7586,4,n/a,NA,ESPECIALIZADO EN EDUCACION ESPECIAL CON ENFASIS EN COMUNICACION AUMENTATIVA Y ALTERNATIVA,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,24,23/11/2009,3,Ciencias de la educación,1,Presencial,313,Educación,1,Especialización universitaria,2,Posgrado,2,Semestral,2,9083,2,Registro calificado,7,ESPECIALISTA EN EDUCACION MATEMATICA,10/10/2016,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,25,12/04/2019,3,Ciencias de la educación,1,Presencial,313,Educación,1,Especialización universitaria,2,Posgrado,2,Semestral,2,3981,4,n/a,NA,ESPECIALISTA EN ENSEÑANZA DE LA BIOLOGIA,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,NA,17/02/2015,3,Ciencias de la educación,1,Presencial,313,Educación,1,Especialización universitaria,2,Posgrado,2,Semestral,3,2041,4,n/a,NA,ESPECIALISTA EN ENSEÑANZA DE LAS LENGUAS EXTRANJERAS PARA LA EDUON BASICA,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,NA,28/08/2019,3,Ciencias de la educación,1,Presencial,313,Educación,1,Especialización universitaria,2,Posgrado,2,Semestral,3,9091,4,n/a,NA,ESPECIALISTA EN EVALUACION DE LA EDUCACION SUPERIOR,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,32,26/12/2017,3,Ciencias de la educación,1,Presencial,313,Educación,1,Especialización universitaria,2,Posgrado,2,Semestral,3,29155,4,n/a,NA,ESPECIALISTA EN GERENCIA SOCIAL DE LA EDUCACION,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,28,17/07/2018,3,Ciencias de la educación,1,Presencial,313,Educación,1,Especialización universitaria,2,Posgrado,2,Semestral,2,11591,2,Registro calificado,7,ESPECIALISTA EN PEDAGOGIA,10/10/2016,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,28,19/08/2016,3,Ciencias de la educación,2,A distancia,313,Educación,1,Especialización universitaria,2,Posgrado,2,Semestral,2,16832,2,Registro calificado,7,ESPECIALISTA EN PEDAGOGIA,2/07/2020,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,36,17/07/2020,3,Ciencias de la educación,1,Presencial,313,Educación,1,Especialización universitaria,2,Posgrado,2,Semestral,3,13232,2,Registro calificado,7,ESP. EN PEDAGOGIA DEL ENTRENAMIENTO DEPORTIVO,28/04/2006,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,23,18/09/2017,3,Ciencias de la educación,1,Presencial,313,Educación,1,Especialización universitaria,2,Posgrado,6,Sin definir,NA,18798,4,n/a,NA,ESPECIALISTA EN PED. Y DIDATICA DE LA ED. FISICA,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,NA,19/08/2016,6,Economía administración contaduría y afines,1,Presencial,69,Administración,1,Especialización universitaria,2,Posgrado,2,Semestral,3,16808,4,n/a,NA,ESPECIALISTA EN PLANIFICACION ADMINISTRACION Y EVALUACION DE PROYECTOS EDUCATIVOS Y SOCIALES,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,24,3/12/2018,3,Ciencias de la educación,1,Presencial,313,Educación,1,Especialización universitaria,2,Posgrado,2,Semestral,2,18605,2,Registro calificado,7,ESPECIALISTA EN TECNOLOGIAS DE LA INFORMACION APLICADAS A LA EDUCACION,10/10/2016,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,NA,11/09/2019,5,Ciencias sociales y humanas,1,Presencial,569,Sociología trabajo social y afines,1,Especialización universitaria,2,Posgrado,2,Semestral,3,9692,4,n/a,NA,ESPECIALISTA EN TEORIAS METODOS Y TECNICAS DE INVESTIGACION SOCIAL,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,160,9/03/2018,3,Ciencias de la educación,1,Presencial,313,Educación,6,Universitaria,1,Pregrado,2,Semestral,10,3971,3,Acreditación de alta calidad,45,LICENCIADO EN ARTES ESCENICAS,25/05/2017,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,144,10/06/2015,3,Ciencias de la educación,1,Presencial,313,Educación,6,Universitaria,1,Pregrado,2,Semestral,9,8388,3,Acreditación de alta calidad,45,LICENCIADO EN ARTES VISUALES,2/06/2017,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,134,5/03/2020,3,Ciencias de la educación,1,Presencial,313,Educación,6,Universitaria,1,Pregrado,2,Semestral,8,3257,3,Acreditación de alta calidad,4,LICENCIADO(A) EN BIOLOGIA,12/06/2019,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15798,Tenza,2,Inactivo,168,7/11/2017,3,Ciencias de la educación,1,Presencial,313,Educación,6,Universitaria,1,Pregrado,2,Semestral,10,24170,2,Registro calificado,7,LICENCIADO(A) EN BIOLOGIA,26/08/2005,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,91,Amazonas,91,Amazonas,91405,La Chorrera,2,Inactivo,164,7/11/2017,3,Ciencias de la educación,1,Presencial,313,Educación,6,Universitaria,1,Pregrado,2,Semestral,10,24171,4,n/a,NA,LICENCIADO EN BIOLOGIA,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,86,Putumayo,86,Putumayo,86568,Puerto Asís,2,Inactivo,164,7/11/2017,3,Ciencias de la educación,1,Presencial,313,Educación,6,Universitaria,1,Pregrado,2,Semestral,10,24173,4,n/a,NA,LICENCIADO EN BIOLOGÍA,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1207,UNIVERSIDAD DEL TOLIMA,73,Tolima,73001,Ibagué,1,Oficial,4,Universidad,73,Tolima,73,Tolima,73408,Lérida,2,Inactivo,NA,NA,3,Ciencias de la educación,1,Presencial,313,Educación,1,Especialización universitaria,2,Posgrado,2,Semestral,3,NA,4,n/a,NA,ESPECIALISTA EN EDUCACION AMBIENTAL                             ACUERDO #106 21-11-97 CA. CAMBIO NOM,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,142,7/11/2017,3,Ciencias de la educación,1,Presencial,313,Educación,6,Universitaria,1,Pregrado,2,Semestral,9,24163,2,Registro calificado,7,LICENCIADO EN CIENCIAS NATURALES Y EDUCACIÓN AMBIENTAL,16/01/2019,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,132,7/11/2017,3,Ciencias de la educación,1,Presencial,313,Educación,6,Universitaria,1,Pregrado,2,Semestral,8,24164,3,Acreditación de alta calidad,6,LICENCIADO(A) EN CIENCIAS SOCIALES,3/12/2018,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,169,7/11/2017,3,Ciencias de la educación,1,Presencial,313,Educación,6,Universitaria,1,Pregrado,2,Semestral,10,24169,3,Acreditación de alta calidad,45,LICENCIADO EN DEPORTE,25/05/2017,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,157,7/11/2017,3,Ciencias de la educación,1,Presencial,313,Educación,6,Universitaria,1,Pregrado,2,Semestral,10,24172,3,Acreditación de alta calidad,4,LICENCIADO(A) EN DISEÑO TECNOLOGICO,9/06/2017,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,171,16/06/2016,3,Ciencias de la educación,1,Presencial,313,Educación,6,Universitaria,1,Pregrado,2,Semestral,10,11962,3,Acreditación de alta calidad,4,LICENCIADO(A) EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,5/07/2012,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,NA,10/11/2017,3,Ciencias de la educación,2,A distancia,313,Educación,6,Universitaria,1,Pregrado,2,Semestral,10,24521,4,n/a,NA,LICENCIADO EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,160,1/03/2021,3,Ciencias de la educación,1,Presencial,313,Educación,6,Universitaria,1,Pregrado,2,Semestral,10,3124,3,Acreditación de alta calidad,6,LICENCIADO EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES: ESPAÑOL E INGLES,22/05/2015,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,160,12/03/2018,3,Ciencias de la educación,1,Presencial,313,Educación,6,Universitaria,1,Pregrado,2,Semestral,10,3992,3,Acreditación de alta calidad,6,LICENCIADO EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES ESPAÑOL Y LENGUAS EXTRANJERAS,29/12/2011,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,154,26/05/2014,3,Ciencias de la educación,2,A distancia,313,Educación,6,Universitaria,1,Pregrado,2,Semestral,10,7736,2,Registro calificado,7,LICENCIADO EN EDUCACIÓN BÁSICA PRIMARIA,28/07/2017,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,160,16/11/2004,3,Ciencias de la educación,1,Presencial,313,Educación,6,Universitaria,1,Pregrado,2,Semestral,10,4217,3,Acreditación de alta calidad,6,LICENCIADO EN EDUCACION COMUNITARIA,25/05/2017,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,160,6/02/2017,3,Ciencias de la educación,1,Presencial,313,Educación,6,Universitaria,1,Pregrado,2,Semestral,10,1473,2,Registro calificado,7,LICENCIADO EN EDUCACION COMUNITARIA,14/01/2014,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,160,11/11/2021,3,Ciencias de la educación,1,Presencial,313,Educación,6,Universitaria,1,Pregrado,2,Semestral,10,21329,3,Acreditación de alta calidad,7,LICENCIADO EN FILOSOFÍA,11/11/2020,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,160,14/03/2014,3,Ciencias de la educación,1,Presencial,313,Educación,6,Universitaria,1,Pregrado,2,Semestral,10,3301,2,Registro calificado,7,LICENCIADO EN EDUCACION COMUNITARIA CON ENFASIS EN DERECHOS HUMANOS,14/01/2014,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,160,6/08/2018,3,Ciencias de la educación,1,Presencial,313,Educación,6,Universitaria,1,Pregrado,2,Semestral,10,12771,3,Acreditación de alta calidad,6,LICENCIADO EN EDUCACION CON ENFASIS EN EDUCACION ESPECIAL,26/04/2010,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,76,Valle del Cauca,76,Valle del Cauca,76001,Cali,2,Inactivo,178,27/12/2019,3,Ciencias de la educación,1,Presencial,313,Educación,6,Universitaria,1,Pregrado,2,Semestral,10,17330,2,Registro calificado,7,LICENCIADO EN EDUCACION CON ENFASIS EN EDUCACION ESPECIAL,5/09/2005,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,157,3/12/2018,3,Ciencias de la educación,1,Presencial,313,Educación,6,Universitaria,1,Pregrado,2,Semestral,10,18589,3,Acreditación de alta calidad,6,LICENCIADO EN EDUCACIÖN ESPECIAL,23/02/2017,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1105,UNIVERSIDAD PEDAGOGICA NACIONAL,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,168,24/10/2018,3,Ciencias de la educación,1,Presencial,313,Educación,6,Universitaria,1,Pregrado,2,Semestral,10,17185,3,Acreditación de alta calidad,45,LICENCIADO EN EDUCACION FISICA,25/05/2017,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
